user_id,course_id,interaction_type,rating_given
U747,C126,Completed,4.2
U165,C217,Viewed,1.7
U99,C88,Viewed,3.0
U69,C106,Viewed,4.8
U631,C228,Enrolled,2.7
U361,C191,Viewed,4.4
U617,C317,Enrolled,4.3
U782,C264,Enrolled,3.6
U500,C85,Completed,4.3
U513,C88,Viewed,4.9
U713,C172,Viewed,4.6
U39,C157,Enrolled,2.6
U733,C395,Enrolled,4.2
U365,C142,Enrolled,1.8
U371,C459,Viewed,4.3
U971,C81,Viewed,1.6
U729,C200,Viewed,1.0
U922,C14,Completed,4.9
U580,C256,Viewed,3.2
U138,C128,Completed,3.2
U50,C464,Viewed,2.0
U327,C98,Completed,1.8
U592,C315,Completed,4.2
U349,C443,Enrolled,3.3
U838,C328,Viewed,2.0
U850,C299,Viewed,1.8
U42,C355,Enrolled,2.5
U921,C203,Enrolled,4.7
U865,C361,Enrolled,1.1
U958,C126,Completed,4.2
U877,C93,Completed,2.6
U643,C29,Viewed,3.6
U316,C310,Viewed,1.6
U71,C86,Enrolled,2.7
U499,C35,Completed,3.3
U521,C342,Enrolled,1.9
U420,C140,Enrolled,2.0
U185,C284,Completed,2.1
U677,C346,Viewed,2.8
U811,C363,Enrolled,1.1
U37,C353,Enrolled,4.1
U648,C45,Completed,4.8
U603,C237,Viewed,3.8
U556,C131,Viewed,4.3
U859,C228,Viewed,4.6
U579,C49,Viewed,1.5
U6,C374,Completed,2.6
U146,C426,Enrolled,2.0
U893,C486,Viewed,1.9
U721,C380,Viewed,1.5
U743,C401,Viewed,3.3
U484,C288,Viewed,4.0
U774,C403,Enrolled,1.9
U535,C41,Viewed,1.6
U861,C410,Viewed,4.9
U483,C200,Completed,3.6
U666,C270,Completed,4.9
U292,C177,Viewed,3.4
U472,C254,Completed,1.4
U972,C464,Completed,3.4
U641,C95,Viewed,1.2
U157,C295,Completed,1.7
U606,C390,Viewed,4.2
U147,C363,Enrolled,1.9
U484,C89,Completed,2.4
U241,C21,Completed,4.6
U30,C312,Viewed,2.1
U894,C213,Enrolled,4.7
U531,C60,Completed,1.8
U350,C349,Completed,4.7
U378,C238,Viewed,3.4
U660,C197,Completed,3.2
U135,C198,Completed,4.7
U430,C359,Enrolled,2.3
U345,C297,Enrolled,4.8
U828,C42,Viewed,3.5
U98,C151,Viewed,1.1
U971,C190,Enrolled,1.3
U581,C289,Viewed,3.9
U448,C338,Completed,2.0
U365,C389,Enrolled,3.7
U318,C9,Completed,5.0
U723,C19,Enrolled,1.6
U991,C327,Completed,2.9
U311,C276,Enrolled,2.7
U581,C406,Enrolled,4.7
U938,C365,Viewed,4.6
U313,C305,Completed,1.4
U977,C136,Completed,3.3
U723,C182,Viewed,4.5
U18,C420,Completed,1.1
U345,C55,Completed,1.9
U176,C114,Completed,1.6
U281,C324,Viewed,3.6
U287,C215,Enrolled,4.1
U934,C11,Enrolled,4.2
U276,C43,Viewed,4.9
U214,C293,Enrolled,4.1
U395,C16,Completed,1.8
U693,C425,Viewed,3.9
U53,C209,Enrolled,1.3
U690,C415,Completed,3.3
U913,C227,Enrolled,2.1
U334,C334,Completed,4.8
U243,C102,Enrolled,1.4
U47,C197,Enrolled,4.1
U935,C202,Enrolled,2.2
U743,C485,Enrolled,1.1
U284,C488,Completed,1.1
U161,C253,Viewed,4.3
U464,C400,Completed,4.9
U125,C424,Viewed,3.9
U679,C155,Enrolled,4.4
U347,C332,Enrolled,4.6
U308,C487,Completed,3.5
U708,C388,Viewed,1.9
U684,C421,Viewed,4.9
U510,C450,Completed,2.3
U804,C246,Completed,2.8
U531,C210,Viewed,1.2
U699,C342,Completed,1.8
U9,C216,Enrolled,3.6
U624,C78,Enrolled,4.4
U694,C54,Enrolled,3.8
U986,C176,Enrolled,3.2
U58,C261,Completed,4.3
U213,C475,Viewed,3.7
U445,C146,Viewed,4.2
U910,C276,Viewed,2.0
U125,C53,Completed,3.9
U466,C121,Enrolled,4.7
U289,C392,Enrolled,2.0
U343,C394,Viewed,2.9
U643,C192,Enrolled,2.8
U752,C69,Viewed,1.6
U497,C113,Enrolled,1.0
U667,C286,Completed,1.3
U68,C406,Completed,1.2
U925,C488,Enrolled,1.3
U633,C487,Completed,2.3
U105,C28,Completed,4.6
U784,C191,Enrolled,2.8
U567,C394,Viewed,2.0
U841,C42,Enrolled,1.3
U179,C25,Completed,1.5
U710,C283,Completed,4.2
U755,C197,Enrolled,3.0
U867,C90,Enrolled,4.2
U199,C84,Completed,1.4
U463,C372,Completed,4.5
U462,C461,Viewed,1.9
U475,C314,Completed,1.7
U64,C62,Completed,1.1
U583,C442,Viewed,4.7
U915,C224,Viewed,3.0
U424,C347,Completed,1.4
U582,C360,Enrolled,3.2
U930,C174,Viewed,1.3
U80,C10,Viewed,3.7
U754,C303,Completed,2.6
U641,C474,Viewed,4.5
U72,C415,Viewed,3.1
U275,C51,Completed,2.9
U88,C453,Completed,1.9
U690,C345,Enrolled,1.7
U417,C327,Viewed,3.3
U132,C257,Completed,3.4
U920,C39,Viewed,2.2
U665,C332,Viewed,2.1
U232,C128,Completed,4.4
U531,C387,Viewed,2.1
U263,C470,Viewed,2.3
U882,C278,Viewed,4.6
U531,C347,Viewed,2.0
U734,C159,Completed,2.3
U431,C382,Enrolled,4.2
U931,C396,Enrolled,3.9
U97,C193,Viewed,2.8
U309,C98,Viewed,3.7
U259,C87,Enrolled,4.0
U384,C308,Enrolled,3.6
U975,C52,Enrolled,4.1
U160,C141,Viewed,2.8
U891,C383,Enrolled,3.5
U112,C464,Completed,2.7
U559,C265,Completed,3.8
U512,C42,Viewed,4.7
U703,C234,Completed,2.7
U667,C230,Viewed,2.3
U969,C382,Completed,2.4
U237,C288,Viewed,4.8
U413,C376,Completed,4.2
U300,C69,Viewed,3.8
U67,C308,Enrolled,1.7
U946,C439,Enrolled,1.2
U452,C375,Completed,4.4
U37,C166,Completed,2.9
U432,C293,Viewed,1.9
U448,C81,Enrolled,1.7
U330,C338,Completed,3.4
U837,C365,Enrolled,4.3
U164,C477,Completed,1.8
U430,C128,Enrolled,4.1
U624,C203,Completed,4.1
U129,C446,Enrolled,3.6
U47,C225,Completed,3.1
U992,C424,Completed,2.9
U116,C337,Viewed,3.0
U522,C297,Completed,4.2
U400,C419,Completed,3.9
U400,C38,Viewed,3.9
U795,C339,Completed,3.2
U211,C270,Enrolled,1.1
U889,C380,Viewed,1.3
U344,C178,Completed,1.6
U681,C169,Viewed,3.3
U497,C11,Enrolled,3.1
U454,C36,Enrolled,1.9
U106,C385,Viewed,2.5
U424,C87,Enrolled,3.0
U530,C171,Enrolled,1.6
U502,C400,Viewed,4.2
U664,C136,Viewed,3.0
U236,C408,Completed,3.0
U7,C375,Completed,2.7
U10,C445,Completed,2.5
U906,C81,Completed,2.7
U84,C197,Enrolled,4.8
U559,C369,Viewed,4.2
U430,C30,Completed,4.6
U744,C201,Viewed,2.6
U183,C378,Viewed,5.0
U285,C312,Viewed,1.2
U420,C438,Viewed,1.6
U140,C178,Completed,1.2
U713,C466,Completed,3.6
U579,C206,Completed,4.2
U283,C486,Viewed,3.0
U977,C208,Viewed,1.5
U380,C473,Viewed,3.4
U79,C124,Enrolled,2.6
U826,C352,Completed,3.9
U541,C245,Completed,1.5
U230,C423,Completed,1.2
U629,C374,Enrolled,4.8
U734,C300,Viewed,1.2
U415,C372,Enrolled,2.8
U5,C374,Viewed,2.8
U616,C304,Enrolled,1.1
U815,C472,Completed,2.6
U559,C463,Viewed,2.2
U94,C313,Viewed,1.5
U393,C97,Completed,1.7
U489,C456,Completed,4.6
U631,C97,Viewed,2.0
U595,C133,Enrolled,3.4
U378,C51,Enrolled,4.5
U226,C76,Completed,1.7
U137,C247,Viewed,1.5
U327,C73,Completed,3.4
U986,C63,Viewed,3.8
U5,C31,Completed,4.6
U594,C317,Completed,2.4
U244,C246,Viewed,3.0
U751,C220,Enrolled,1.9
U651,C45,Completed,4.7
U463,C80,Viewed,1.5
U273,C481,Enrolled,1.4
U757,C426,Enrolled,2.5
U509,C295,Viewed,4.6
U352,C345,Viewed,4.9
U17,C283,Enrolled,1.7
U476,C31,Viewed,1.7
U384,C244,Viewed,2.0
U687,C491,Completed,4.3
U265,C331,Viewed,4.7
U738,C96,Enrolled,1.7
U265,C470,Completed,4.1
U405,C360,Viewed,3.0
U419,C167,Enrolled,4.2
U429,C321,Viewed,1.4
U608,C168,Viewed,3.4
U492,C421,Completed,4.2
U900,C463,Enrolled,1.7
U414,C375,Viewed,1.6
U328,C499,Completed,4.4
U39,C132,Viewed,4.4
U390,C357,Completed,4.1
U35,C354,Enrolled,3.6
U806,C182,Completed,3.5
U246,C116,Viewed,4.7
U40,C438,Viewed,3.1
U429,C121,Completed,1.8
U158,C293,Completed,2.6
U498,C249,Completed,4.1
U444,C358,Completed,2.6
U550,C415,Viewed,2.3
U581,C473,Completed,3.6
U5,C88,Completed,2.6
U824,C97,Completed,1.4
U400,C63,Viewed,2.9
U186,C222,Viewed,3.8
U397,C14,Completed,4.3
U182,C350,Viewed,1.8
U266,C388,Viewed,2.8
U734,C216,Enrolled,3.9
U893,C142,Completed,3.7
U965,C33,Viewed,3.6
U835,C211,Viewed,2.3
U747,C421,Enrolled,1.3
U139,C263,Viewed,2.3
U390,C404,Completed,1.9
U649,C88,Viewed,3.1
U120,C118,Viewed,2.0
U194,C291,Viewed,2.8
U128,C22,Completed,1.3
U755,C222,Completed,4.8
U83,C370,Viewed,1.5
U263,C294,Viewed,1.5
U393,C484,Completed,2.4
U693,C499,Completed,1.8
U363,C245,Completed,1.7
U586,C457,Viewed,1.6
U469,C193,Enrolled,2.2
U39,C373,Enrolled,4.0
U502,C118,Completed,2.3
U236,C402,Viewed,1.8
U377,C465,Completed,2.0
U759,C54,Enrolled,3.4
U309,C322,Enrolled,1.7
U603,C481,Completed,4.8
U69,C130,Viewed,4.1
U616,C431,Enrolled,2.9
U378,C202,Completed,2.7
U210,C216,Viewed,4.2
U174,C159,Viewed,2.8
U996,C324,Completed,2.3
U459,C163,Enrolled,2.0
U363,C461,Enrolled,4.3
U458,C118,Viewed,2.1
U555,C439,Viewed,4.6
U273,C252,Completed,1.9
U224,C55,Completed,3.3
U705,C417,Enrolled,2.1
U131,C127,Enrolled,1.2
U865,C332,Viewed,3.8
U654,C48,Completed,4.5
U794,C386,Completed,2.6
U157,C435,Viewed,2.0
U267,C75,Enrolled,2.1
U287,C367,Completed,1.8
U389,C468,Enrolled,1.8
U906,C465,Enrolled,4.1
U678,C33,Completed,3.4
U31,C474,Viewed,3.0
U722,C204,Completed,2.9
U398,C93,Viewed,3.1
U247,C66,Enrolled,4.3
U953,C114,Viewed,2.8
U315,C5,Enrolled,3.2
U275,C213,Enrolled,4.5
U568,C86,Enrolled,3.9
U186,C251,Viewed,4.4
U946,C313,Completed,3.3
U168,C490,Viewed,3.8
U28,C479,Completed,4.3
U938,C237,Completed,2.9
U577,C266,Completed,2.7
U993,C74,Enrolled,3.4
U786,C350,Enrolled,1.4
U518,C219,Viewed,4.8
U992,C272,Viewed,3.4
U739,C157,Viewed,1.5
U702,C206,Enrolled,4.7
U938,C15,Viewed,1.8
U639,C133,Completed,3.6
U580,C450,Enrolled,1.0
U277,C166,Viewed,4.3
U455,C459,Viewed,3.0
U65,C449,Completed,2.0
U797,C45,Completed,1.2
U180,C99,Completed,4.5
U379,C44,Enrolled,2.8
U921,C477,Viewed,2.9
U856,C350,Enrolled,4.9
U48,C153,Viewed,2.0
U926,C144,Viewed,4.1
U634,C419,Viewed,1.4
U926,C227,Completed,1.0
U238,C353,Completed,2.3
U701,C153,Viewed,2.7
U297,C117,Enrolled,1.8
U480,C244,Enrolled,2.1
U742,C399,Enrolled,1.3
U77,C158,Completed,3.1
U473,C239,Enrolled,4.8
U942,C149,Completed,4.6
U607,C201,Viewed,1.6
U789,C275,Viewed,4.6
U367,C189,Viewed,1.3
U935,C35,Completed,4.7
U38,C44,Completed,1.8
U356,C27,Enrolled,2.9
U434,C27,Completed,2.7
U134,C317,Completed,2.7
U89,C395,Enrolled,4.1
U592,C194,Viewed,3.4
U132,C465,Completed,4.7
U583,C318,Viewed,3.9
U149,C205,Viewed,3.8
U397,C475,Enrolled,3.9
U252,C325,Completed,1.2
U157,C109,Completed,1.5
U936,C226,Viewed,1.5
U923,C32,Completed,1.1
U68,C338,Enrolled,1.5
U84,C427,Enrolled,1.5
U527,C65,Viewed,1.2
U355,C228,Viewed,4.9
U979,C197,Enrolled,4.5
U837,C7,Completed,3.8
U638,C55,Enrolled,2.5
U33,C414,Enrolled,3.8
U215,C461,Completed,1.9
U295,C469,Viewed,4.8
U356,C108,Completed,1.7
U956,C153,Enrolled,1.4
U582,C349,Completed,1.8
U939,C167,Enrolled,4.2
U777,C307,Viewed,4.2
U148,C262,Completed,2.2
U304,C415,Enrolled,4.3
U343,C149,Enrolled,1.8
U341,C424,Enrolled,4.8
U774,C130,Enrolled,1.7
U128,C147,Viewed,1.3
U32,C357,Enrolled,3.2
U305,C217,Completed,3.9
U274,C5,Enrolled,4.0
U702,C403,Completed,2.8
U664,C48,Enrolled,2.2
U909,C105,Viewed,1.3
U664,C217,Completed,4.4
U708,C222,Enrolled,3.5
U314,C196,Enrolled,2.6
U510,C11,Viewed,2.7
U773,C36,Viewed,2.2
U839,C133,Viewed,2.8
U844,C65,Viewed,2.7
U463,C457,Enrolled,2.4
U469,C50,Viewed,2.9
U574,C475,Viewed,4.0
U650,C374,Enrolled,3.7
U625,C483,Completed,3.2
U584,C210,Completed,3.7
U250,C494,Enrolled,3.1
U538,C40,Viewed,4.9
U763,C122,Completed,2.6
U452,C387,Enrolled,1.4
U868,C56,Completed,3.9
U937,C364,Enrolled,2.8
U345,C315,Viewed,2.4
U938,C141,Completed,4.5
U136,C382,Enrolled,3.2
U899,C25,Enrolled,3.6
U105,C54,Enrolled,2.6
U463,C317,Completed,2.9
U225,C15,Viewed,4.2
U792,C147,Enrolled,4.4
U682,C352,Enrolled,1.3
U554,C368,Viewed,1.4
U332,C94,Completed,2.2
U812,C83,Completed,3.7
U145,C130,Enrolled,1.5
U91,C429,Completed,2.5
U315,C2,Enrolled,1.7
U341,C249,Enrolled,1.5
U449,C272,Enrolled,1.4
U318,C283,Enrolled,1.4
U239,C385,Viewed,3.4
U767,C144,Viewed,4.1
U776,C409,Viewed,2.4
U688,C53,Enrolled,4.8
U795,C12,Viewed,2.1
U764,C429,Completed,4.4
U624,C429,Enrolled,1.1
U266,C439,Viewed,1.0
U231,C403,Completed,3.6
U840,C287,Completed,2.0
U87,C79,Viewed,1.6
U681,C31,Enrolled,1.0
U719,C281,Viewed,1.2
U720,C450,Enrolled,4.2
U856,C403,Completed,2.9
U210,C181,Viewed,3.8
U281,C17,Viewed,2.5
U805,C427,Viewed,1.5
U705,C253,Completed,1.1
U357,C125,Enrolled,3.0
U902,C424,Completed,4.5
U596,C458,Viewed,2.2
U631,C191,Completed,4.5
U49,C319,Enrolled,1.3
U822,C202,Viewed,2.7
U103,C49,Enrolled,2.3
U717,C356,Completed,4.3
U967,C377,Viewed,4.1
U233,C143,Enrolled,2.3
U381,C464,Enrolled,2.0
U384,C120,Completed,4.3
U534,C362,Completed,3.0
U985,C180,Viewed,3.1
U859,C220,Completed,4.2
U991,C135,Enrolled,1.2
U3,C178,Enrolled,3.5
U331,C334,Viewed,2.5
U56,C291,Enrolled,4.5
U387,C322,Viewed,1.8
U740,C317,Viewed,3.1
U697,C33,Viewed,2.5
U560,C403,Viewed,2.1
U926,C205,Completed,4.6
U603,C406,Viewed,1.2
U406,C340,Completed,4.9
U970,C425,Enrolled,4.3
U985,C323,Viewed,2.8
U585,C144,Viewed,1.8
U542,C152,Enrolled,3.0
U480,C66,Completed,4.9
U531,C272,Completed,1.2
U533,C372,Enrolled,1.7
U843,C468,Enrolled,2.5
U274,C173,Completed,2.9
U983,C81,Enrolled,4.0
U284,C387,Viewed,2.9
U168,C5,Enrolled,2.5
U294,C305,Enrolled,3.1
U532,C290,Enrolled,1.2
U102,C304,Completed,3.0
U438,C205,Enrolled,3.9
U885,C416,Completed,3.6
U934,C117,Enrolled,2.7
U239,C33,Viewed,2.0
U508,C21,Enrolled,4.2
U188,C457,Completed,4.2
U481,C253,Viewed,1.8
U718,C24,Completed,1.5
U382,C198,Completed,4.2
U65,C417,Completed,2.3
U984,C33,Viewed,2.8
U46,C474,Enrolled,3.9
U357,C46,Enrolled,3.0
U253,C112,Viewed,3.1
U334,C264,Viewed,1.6
U484,C78,Completed,1.4
U603,C106,Completed,4.7
U646,C49,Viewed,4.4
U647,C231,Completed,3.3
U307,C244,Completed,2.5
U713,C107,Completed,1.2
U512,C77,Viewed,4.7
U120,C105,Completed,2.4
U414,C400,Enrolled,4.0
U330,C24,Viewed,2.4
U708,C366,Viewed,4.2
U523,C410,Completed,4.9
U232,C205,Completed,3.5
U810,C376,Enrolled,4.5
U291,C75,Viewed,3.8
U946,C430,Completed,4.8
U847,C251,Enrolled,4.0
U958,C14,Enrolled,4.5
U647,C152,Completed,3.7
U350,C337,Enrolled,1.7
U35,C145,Enrolled,4.1
U604,C457,Completed,3.0
U749,C354,Enrolled,5.0
U301,C241,Enrolled,2.5
U711,C278,Viewed,2.3
U107,C185,Completed,3.8
U64,C342,Completed,1.1
U518,C205,Completed,4.2
U390,C281,Viewed,4.7
U624,C464,Enrolled,4.7
U763,C176,Enrolled,4.3
U221,C308,Completed,3.4
U292,C438,Viewed,1.3
U355,C464,Viewed,2.3
U120,C15,Viewed,2.4
U726,C95,Enrolled,3.2
U505,C144,Viewed,2.1
U530,C124,Completed,2.5
U128,C424,Viewed,4.0
U358,C113,Completed,3.7
U602,C392,Viewed,2.8
U122,C418,Completed,4.4
U610,C323,Enrolled,1.5
U61,C115,Viewed,4.6
U620,C139,Enrolled,1.6
U827,C387,Viewed,1.4
U107,C336,Enrolled,2.7
U656,C131,Viewed,4.1
U822,C179,Enrolled,2.1
U738,C23,Viewed,1.6
U670,C308,Enrolled,1.6
U336,C462,Enrolled,3.6
U910,C347,Viewed,1.1
U346,C439,Viewed,3.3
U424,C65,Viewed,4.7
U984,C481,Enrolled,1.7
U333,C8,Enrolled,3.2
U697,C68,Completed,3.3
U642,C230,Viewed,4.2
U169,C146,Completed,3.7
U143,C442,Enrolled,1.9
U499,C233,Completed,4.3
U903,C307,Completed,4.7
U935,C188,Viewed,4.7
U940,C84,Completed,1.9
U871,C146,Enrolled,4.0
U416,C299,Viewed,3.2
U573,C193,Viewed,2.1
U286,C52,Viewed,2.3
U452,C337,Viewed,2.2
U367,C5,Completed,1.8
U413,C281,Viewed,4.3
U251,C3,Completed,4.5
U804,C68,Completed,1.2
U622,C212,Viewed,1.2
U65,C405,Enrolled,4.3
U787,C273,Completed,1.8
U305,C151,Enrolled,2.7
U503,C303,Completed,4.9
U315,C129,Completed,4.8
U275,C92,Enrolled,3.8
U731,C471,Enrolled,2.4
U227,C369,Viewed,3.8
U714,C259,Viewed,2.5
U273,C110,Enrolled,4.8
U654,C92,Enrolled,2.9
U145,C139,Completed,4.6
U706,C190,Viewed,3.5
U469,C387,Completed,3.1
U852,C227,Enrolled,2.5
U434,C346,Completed,2.2
U550,C328,Completed,3.4
U634,C68,Enrolled,1.7
U534,C405,Viewed,3.9
U341,C20,Completed,3.2
U957,C45,Viewed,1.4
U968,C250,Completed,4.1
U162,C447,Enrolled,3.6
U625,C160,Completed,2.1
U794,C381,Completed,3.6
U950,C488,Viewed,3.0
U455,C290,Completed,4.5
U730,C334,Viewed,2.8
U618,C36,Enrolled,4.3
U336,C480,Enrolled,4.0
U638,C112,Viewed,3.9
U447,C106,Completed,2.9
U400,C290,Completed,1.0
U1000,C194,Viewed,2.6
U416,C196,Enrolled,1.6
U356,C363,Completed,4.8
U722,C106,Completed,1.6
U235,C131,Completed,4.0
U660,C71,Completed,2.5
U295,C374,Viewed,2.3
U246,C210,Viewed,4.0
U795,C475,Enrolled,3.4
U412,C292,Completed,2.6
U44,C399,Viewed,1.2
U3,C135,Viewed,2.0
U218,C391,Enrolled,1.2
U438,C16,Completed,3.2
U272,C32,Viewed,4.0
U793,C360,Viewed,2.3
U260,C337,Enrolled,2.1
U413,C340,Viewed,2.4
U877,C300,Viewed,2.2
U191,C260,Viewed,1.1
U485,C265,Viewed,1.5
U372,C103,Enrolled,4.1
U81,C67,Completed,2.0
U29,C331,Viewed,1.5
U523,C169,Viewed,4.1
U150,C149,Enrolled,3.6
U881,C346,Viewed,3.6
U511,C96,Viewed,3.5
U404,C147,Viewed,3.2
U447,C56,Enrolled,2.2
U328,C276,Enrolled,2.4
U412,C135,Enrolled,2.7
U595,C104,Viewed,1.9
U350,C250,Completed,2.3
U550,C61,Completed,3.5
U966,C52,Enrolled,4.8
U193,C418,Enrolled,3.9
U909,C185,Viewed,2.9
U709,C298,Completed,1.5
U435,C93,Viewed,3.6
U632,C142,Completed,3.5
U369,C82,Enrolled,4.9
U199,C86,Enrolled,4.2
U161,C326,Viewed,3.1
U491,C44,Completed,4.3
U258,C75,Enrolled,4.1
U631,C468,Viewed,2.9
U846,C227,Enrolled,3.6
U110,C299,Completed,4.9
U425,C270,Completed,1.3
U161,C258,Enrolled,2.1
U810,C20,Completed,3.8
U413,C360,Enrolled,1.2
U558,C89,Completed,3.8
U888,C327,Viewed,3.5
U424,C239,Enrolled,1.5
U437,C110,Completed,2.4
U437,C86,Viewed,1.6
U308,C6,Enrolled,4.0
U727,C424,Completed,3.2
U301,C207,Viewed,4.2
U989,C163,Viewed,3.8
U317,C495,Completed,1.7
U126,C421,Enrolled,1.1
U395,C201,Completed,3.1
U163,C22,Enrolled,2.8
U846,C296,Viewed,3.1
U911,C421,Viewed,1.9
U510,C47,Viewed,3.5
U755,C361,Completed,3.9
U367,C17,Enrolled,1.9
U414,C393,Enrolled,4.9
U736,C474,Viewed,1.5
U615,C100,Completed,4.0
U291,C417,Enrolled,2.8
U24,C383,Completed,3.2
U234,C492,Enrolled,3.5
U81,C79,Completed,4.0
U784,C80,Viewed,1.3
U77,C440,Viewed,3.7
U241,C481,Viewed,4.3
U480,C38,Viewed,4.9
U246,C375,Enrolled,2.5
U193,C39,Enrolled,3.8
U514,C240,Viewed,1.2
U637,C400,Viewed,4.6
U63,C160,Enrolled,3.2
U86,C314,Enrolled,3.2
U448,C345,Completed,1.7
U31,C417,Completed,2.0
U430,C478,Enrolled,4.4
U278,C19,Viewed,1.4
U674,C27,Completed,4.8
U492,C201,Enrolled,3.8
U390,C318,Completed,3.4
U603,C366,Enrolled,3.6
U187,C156,Viewed,1.3
U349,C49,Enrolled,1.4
U838,C481,Completed,3.0
U63,C357,Completed,1.7
U735,C221,Viewed,1.7
U309,C268,Completed,3.3
U905,C12,Enrolled,2.9
U464,C10,Enrolled,4.7
U634,C196,Completed,2.1
U915,C427,Enrolled,3.1
U768,C14,Viewed,4.2
U531,C356,Viewed,2.5
U125,C265,Enrolled,1.9
U854,C188,Viewed,3.3
U159,C485,Completed,1.2
U332,C230,Completed,4.7
U779,C368,Viewed,2.2
U587,C120,Completed,2.4
U343,C243,Viewed,4.7
U331,C391,Enrolled,3.8
U358,C225,Completed,4.2
U417,C415,Completed,3.1
U687,C251,Completed,3.1
U252,C419,Viewed,3.2
U892,C421,Viewed,3.6
U249,C110,Enrolled,3.4
U295,C322,Enrolled,1.7
U254,C155,Enrolled,4.5
U245,C201,Enrolled,1.2
U98,C252,Completed,1.7
U541,C203,Completed,3.6
U82,C305,Viewed,4.6
U56,C467,Enrolled,3.5
U502,C142,Enrolled,2.5
U681,C88,Completed,1.9
U612,C204,Enrolled,5.0
U844,C318,Viewed,4.1
U821,C220,Viewed,2.1
U91,C403,Enrolled,1.1
U186,C466,Enrolled,2.9
U447,C397,Completed,3.2
U45,C154,Completed,3.4
U803,C43,Viewed,2.5
U918,C449,Viewed,1.9
U509,C500,Enrolled,4.6
U908,C55,Completed,1.8
U633,C326,Enrolled,2.2
U685,C388,Completed,1.6
U369,C307,Completed,1.1
U344,C216,Viewed,4.3
U142,C211,Viewed,2.6
U588,C371,Viewed,2.7
U801,C358,Viewed,1.4
U997,C62,Completed,1.6
U176,C28,Viewed,1.6
U996,C409,Enrolled,3.6
U188,C200,Completed,2.2
U712,C378,Viewed,4.5
U847,C445,Completed,1.2
U105,C89,Enrolled,4.1
U745,C159,Completed,4.6
U820,C300,Enrolled,2.2
U463,C460,Viewed,3.8
U207,C385,Viewed,4.2
U282,C182,Enrolled,2.6
U176,C321,Enrolled,4.4
U44,C446,Enrolled,1.2
U205,C142,Viewed,4.2
U202,C7,Viewed,1.8
U899,C303,Enrolled,1.0
U155,C49,Enrolled,3.6
U703,C196,Viewed,1.7
U122,C311,Viewed,1.7
U277,C434,Completed,3.4
U32,C392,Viewed,3.9
U220,C77,Viewed,2.7
U887,C360,Enrolled,1.6
U705,C379,Completed,3.9
U435,C139,Completed,4.2
U566,C242,Viewed,3.8
U393,C316,Enrolled,4.8
U193,C495,Enrolled,2.4
U624,C240,Completed,4.5
U417,C260,Enrolled,3.8
U730,C221,Completed,1.6
U135,C249,Viewed,1.7
U605,C423,Completed,4.9
U312,C54,Enrolled,1.3
U820,C492,Completed,2.7
U750,C465,Viewed,2.4
U919,C347,Completed,1.6
U933,C348,Enrolled,3.9
U213,C450,Enrolled,2.4
U679,C494,Completed,4.0
U417,C133,Enrolled,2.3
U902,C283,Enrolled,2.3
U538,C115,Completed,1.9
U914,C216,Completed,2.7
U468,C402,Enrolled,2.3
U350,C365,Enrolled,3.3
U191,C30,Enrolled,4.2
U217,C374,Completed,2.8
U4,C133,Enrolled,3.1
U46,C482,Completed,2.9
U929,C362,Completed,2.2
U722,C207,Enrolled,4.9
U952,C154,Completed,4.6
U385,C456,Viewed,4.1
U136,C182,Enrolled,2.8
U117,C278,Enrolled,3.7
U369,C7,Viewed,3.0
U595,C100,Enrolled,2.6
U669,C56,Viewed,1.7
U509,C434,Completed,4.0
U850,C273,Viewed,3.4
U356,C156,Enrolled,1.5
U257,C360,Enrolled,4.3
U274,C175,Viewed,3.2
U847,C246,Enrolled,1.2
U755,C233,Completed,3.4
U258,C277,Completed,2.4
U505,C437,Completed,2.5
U704,C409,Completed,1.5
U611,C216,Viewed,2.0
U338,C368,Enrolled,2.8
U802,C438,Completed,4.5
U776,C333,Enrolled,2.3
U601,C497,Viewed,1.8
U879,C433,Completed,4.1
U564,C98,Enrolled,3.1
U867,C1,Completed,3.6
U988,C236,Enrolled,2.8
U325,C77,Viewed,2.5
U90,C247,Completed,2.1
U430,C281,Completed,3.8
U319,C83,Enrolled,4.2
U533,C210,Completed,2.8
U186,C191,Enrolled,3.0
U313,C156,Viewed,3.8
U91,C57,Viewed,3.7
U873,C446,Completed,3.7
U700,C495,Viewed,3.8
U300,C417,Viewed,2.4
U906,C368,Completed,4.3
U695,C456,Enrolled,2.7
U947,C350,Viewed,1.4
U982,C81,Completed,2.9
U591,C376,Enrolled,1.9
U674,C108,Completed,3.9
U469,C296,Enrolled,3.8
U826,C359,Viewed,3.8
U683,C254,Enrolled,1.4
U457,C324,Viewed,1.4
U497,C31,Enrolled,3.8
U439,C493,Viewed,3.2
U819,C439,Viewed,1.1
U313,C96,Completed,1.4
U18,C136,Enrolled,4.9
U531,C165,Viewed,4.9
U248,C388,Viewed,1.3
U682,C288,Enrolled,1.2
U131,C55,Completed,5.0
U907,C144,Enrolled,3.6
U525,C381,Enrolled,1.6
U373,C428,Enrolled,1.9
U708,C336,Completed,1.0
U82,C426,Enrolled,4.4
U208,C418,Completed,4.9
U101,C188,Viewed,2.6
U197,C297,Completed,3.3
U49,C260,Viewed,2.5
U575,C431,Completed,2.7
U353,C39,Completed,3.7
U825,C290,Completed,4.2
U299,C455,Completed,4.3
